"","bmcat","efscience_identity","efSCIENCE_SELF_EFFICACY","efscicareer","ApproxAge","Female","LGBTQ","ANATENGSP","notfincon","PELL","ASIAN","BLACK","HISPANIC","OTHER","HBCU","MSI","intact1","intact7","affact2","insopn10","insopn19","insopn21","insopn14","cmp08","affact9","insopn92","degree"
"6060","Never",52.52,33.49,4,19,1,1,2,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6061","Never",55.16,39.24,4,18,1,0,2,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"6062","Never",51.01,70.93,3,18,0,0,2,0,0,0,0,0,0,0,0,"2","1","1","1",3,2,2,5,"3",3,7
"6063","Persistence",34.33,NA,1,18,1,0,2,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6064","Pushout",NA,NA,3,18,0,0,2,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"6065","Pushout",38.46,45.57,1,18,1,0,2,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"6066","Pushout",53.77,48.54,4,18,1,0,2,0,0,1,0,0,0,0,0,"3","2","3","2",1,2,3,3,"2",2,5
"6067","Pushout",52.07,48.22,4,19,1,0,2,0,0,0,0,0,0,0,0,"2","2","3","2",3,2,4,3,"2",2,6
"6068","Never",33.36,19.27,1,18,1,0,2,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"6069","Never",56.13,51.73,4,18,1,1,2,0,1,1,0,0,0,0,0,"2","2","3","2",1,NA,3,3,"3",2,8
"6070","Never",59.65,50.61,5,19,1,1,2,0,0,0,0,0,0,0,0,"2","3","3","2",1,3,2,4,"2",3,8
"6071","Never",55.16,55.65,4,19,0,0,2,0,0,0,0,0,0,0,0,"2","4","1","3",3,3,3,5,"2",4,7
"6072","Never",50.68,41.91,4,18,1,0,1,0,1,1,0,0,0,0,0,"2","1","2","3",2,2,3,5,"1",3,7
"6073","Persistence",54.89,43.77,4,19,1,0,1,0,1,0,1,0,0,0,0,"2","2","1","3",3,3,3,4,"1",3,9
"6074","Pushout",50.68,47.66,4,18,1,0,2,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"6075","Pushout",NA,NA,2,19,0,1,2,1,1,0,0,0,0,0,0,"3","2","2","3",3,4,4,6,"3",2,4
"6076","Pushout",38.46,50.71,1,19,1,1,2,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6077","Never",62.59,48.72,5,18,0,0,2,1,1,0,0,0,0,0,0,"2","5","1","2",3,1,3,5,"3",4,5
"6078","Never",NA,NA,4,19,1,0,2,1,0,0,0,0,0,0,0,"2","2","2","3",3,3,3,5,"1",3,9
"6079","Pushout",38.46,50.71,1,NA,1,0,2,0,0,0,0,0,0,0,0,"2","1","2","2",3,3,3,4,"1",3,4
"6080","To",38.46,22.72,1,19,1,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"6081","Never",53.77,42.84,4,18,1,0,1,0,0,0,0,1,0,0,0,"2","1","3","2",3,2,2,2,"2",3,9
"6082","Persistence",50.68,46.83,4,18,0,0,2,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6083","Never",52.38,57.15,3,18,1,1,2,0,1,0,0,0,1,0,0,"2","2","1","3",3,3,3,6,"1",3,5
"6084","Pushout",NA,NA,2,18,1,1,2,0,1,0,0,0,0,0,0,"2","1","1","3",2,NA,3,4,"2",3,NA
"6085","Never",58.68,56.49,5,18,0,0,2,1,0,0,0,0,0,0,0,"2","3","3","2",2,1,3,4,"3",2,4
"6086","Pushout",47.75,19.27,4,18,1,0,2,0,1,1,0,0,0,0,0,"2","1","3","1",2,2,2,3,"2",1,4
"6087","Never",65.36,70.93,4,18,0,1,2,1,0,0,0,0,0,0,0,"2","1","2","4",3,4,3,5,"1",3,4
"6088","Persistence",33.36,19.27,1,99,0,0,2,1,1,0,0,1,0,0,0,"2","1","2","1",2,NA,NA,NA,NA,2,4
"6089","Never",55.16,58.21,3,18,0,0,2,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6090","Pushout",42.2,24.2,1,18,1,0,2,0,0,0,0,0,0,0,0,"2","1","1","3",3,3,3,5,"2",NA,4
"6091","Pushout",48.42,39.57,2,19,1,0,2,1,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6092","Never",59.5,39.73,5,18,1,0,1,0,1,1,0,0,0,0,0,"2","4","2","2",2,3,1,4,"1",3,8
"6093","Never",52.52,44.62,4,18,0,0,2,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6094","Persistence",NA,NA,4,18,0,0,2,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6095","Never",52.52,41.73,4,19,0,0,2,0,0,0,0,0,0,0,0,"2","2","1","3",3,3,3,5,"1",3,4
"6096","Pushout",39.72,38.42,1,18,1,0,2,0,0,0,0,0,0,0,0,"2","1","3","1",2,2,3,3,"2",2,7
"6097","Pushout",50.68,48.95,2,18,1,1,2,0,0,0,0,0,0,0,0,"2",NA,"3",NA,NA,NA,3,NA,NA,NA,4
"6098","Never",52.38,54.08,2,19,1,0,2,1,1,1,0,0,0,0,0,"1","1","2","2",1,1,1,3,"3",1,4
"6099","Pushout",NA,NA,3,18,1,0,2,0,1,0,0,0,0,0,0,"2","1","3","2",3,3,3,5,"2",2,4
"6100","Never",51.01,37.77,4,18,1,0,2,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"6101","Pushout",NA,NA,1,18,1,0,2,0,0,0,0,0,0,0,0,"2","5","1",NA,NA,NA,NA,NA,"1",NA,4
"6102","Pushout",38.46,35.56,1,18,1,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6103","Persistence",64.91,55.65,5,18,1,0,2,0,0,0,0,0,0,0,0,"3","3","1","3",3,3,4,6,"2",3,7
"6104","Never",56.82,52.04,5,18,1,1,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"6105","Never",NA,NA,4,18,NA,1,2,0,1,0,0,0,1,0,0,"2","1","1","3",3,3,3,5,"1",3,8
"6106","Persistence",48.6,38.74,3,18,0,0,1,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"6107","Pushout",50.68,53.48,4,18,1,0,2,0,0,0,0,0,1,0,0,"3","1","2","3",2,3,2,3,"1",3,5
"6108","Pushout",50.79,41.66,2,19,0,0,2,0,1,0,0,0,0,0,0,"2","1","3","2",NA,2,3,4,"2",2,3
"6109","Pushout",39.72,36.38,1,18,1,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"6110","Never",NA,NA,5,19,0,0,2,1,0,0,0,0,1,0,0,"2","2","2","3",3,2,3,5,NA,3,8
"6111","Never",NA,NA,4,18,1,0,2,0,1,0,0,0,0,0,0,"2","1","3","3",3,3,3,5,"1",3,5
"6112","Pushout",49.26,34.4,2,18,1,0,2,0,1,0,0,0,0,0,0,"2","5","1","3",2,2,2,5,"1",1,3
"6113","Pushout",43.82,43.67,2,19,1,0,2,0,1,0,0,1,0,0,0,"2","1","3","3",3,2,3,6,"1",2,6
"6114","Never",54.89,44.62,4,19,1,0,1,0,1,0,0,1,0,0,0,"1","1","2",NA,NA,NA,3,4,NA,NA,8
"6115","Never",57.91,45.57,4,19,0,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"6116","Never",57.97,48.63,4,18,1,0,2,0,0,0,0,0,0,0,0,"2","5","1","3",1,3,4,5,"1",3,8
"6117","Pushout",NA,NA,1,19,1,0,2,0,0,0,0,0,1,0,0,"2","4","2","2",3,3,2,5,"1",3,4
"6118","Never",NA,NA,5,19,1,0,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"6119","Never",48.6,44.62,4,18,1,1,2,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6120","Pushout",51.03,52.84,1,19,1,0,1,0,1,0,0,0,0,0,0,"4","2","2","3",3,3,3,4,"2",3,5
"6121","Pushout",51.01,33,1,19,0,0,2,0,0,0,0,0,1,0,0,"1","1","1","4",4,3,4,5,"2",4,4
"6122","Pushout",NA,NA,1,18,1,1,2,1,1,0,0,0,0,0,0,"2","1","1","3",3,3,3,6,"2",3,5
"6123","Persistence",42.2,34.4,1,18,1,1,2,0,1,0,0,0,0,0,0,"2","1","3","2",2,3,3,5,"1",3,5
"6124","Pushout",47.8,33.47,1,18,1,0,2,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"6125","Pushout",33.36,19.27,1,19,0,1,2,0,1,0,0,0,0,0,0,"2","3","1","3",3,3,4,5,"2",2,5
"6126","Pushout",40.04,41.12,1,18,1,0,2,1,1,0,0,0,1,0,0,"4","1","1","3",2,NA,3,5,"1",2,5
"6127","Never",NA,NA,3,18,0,0,2,0,0,0,0,0,0,0,0,"1","2","1",NA,2,2,2,5,"1",3,5
"6128","Persistence",NA,NA,5,19,1,0,2,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"6129","Never",53.25,42.95,4,18,0,0,1,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6130","Persistence",55.16,53.78,3,18,1,0,2,1,0,1,0,0,0,0,0,"3","5","3","2",3,NA,3,3,"1",3,4
"6131","Pushout",49.22,39.03,3,18,0,0,2,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6132","Never",52.91,48.95,3,18,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"6133","Never",51.14,62.25,3,18,1,0,2,1,1,0,0,0,1,0,0,"2","1","2",NA,3,NA,4,4,"3",3,8
"6134","Pushout",47.75,29.33,3,18,0,0,2,1,1,1,0,0,0,0,0,"6","6",NA,"2",NA,3,3,3,NA,3,4
"6135","To",46.31,39.19,3,19,1,0,2,1,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"6136","To",56.13,44.97,3,19,1,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6137","Never",50.68,38.31,4,19,0,1,2,0,0,0,0,0,0,0,0,"2","4","3","2",3,2,2,3,"1",2,8
"6138","Pushout",55.93,44.73,2,19,NA,1,2,0,0,0,0,0,1,0,0,"2","5","3","2",2,NA,NA,4,NA,3,4
"6139","Pushout",36.41,19.27,1,19,1,0,1,1,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6140","Pushout",NA,NA,1,18,1,1,2,0,1,0,0,1,0,0,0,"2","6","1","4",4,4,4,5,"1",3,4
"6141","Pushout",46.68,37.26,1,18,1,1,1,0,1,0,0,1,0,0,0,"2","1","1","3",3,3,3,5,"2",3,7
"6142","Persistence",56.88,44.62,3,18,1,1,2,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"6143","Pushout",48.6,54.83,2,18,NA,1,2,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6144","To",66.29,53.16,5,NA,1,1,NA,0,0,0,0,0,0,0,0,"2","1","1",NA,NA,NA,NA,NA,"2",NA,NA
"6145","Pushout",NA,NA,1,NA,NA,1,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6146","Pushout",47.8,30.58,1,NA,1,0,NA,0,0,0,0,0,0,0,0,"3","5","2","3",2,3,3,5,"1",3,NA
"6147","Never",51.66,46.83,5,NA,1,0,NA,0,0,1,0,0,0,0,0,"2","5","1","3",1,4,2,5,"2",3,NA
"6148","Pushout",51.42,48.91,2,NA,1,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6149","Never",NA,NA,4,NA,1,0,2,1,0,0,0,0,0,0,0,"2","1","2","2",2,2,4,4,"3",2,8
"6150","Never",57.22,40.99,4,NA,1,1,2,0,1,0,0,0,0,0,0,"2","3","2","2",3,2,3,3,"2",2,7
"6151","Pushout",47.16,39.54,2,NA,0,0,NA,0,0,1,0,0,0,0,0,"2","1","2",NA,NA,NA,NA,4,"3",2,NA
"6152","Pushout",NA,NA,2,NA,0,0,2,0,1,0,0,0,0,0,0,"2","1","3","2",3,2,2,4,"1",2,5
"6153","To",53.43,45.74,4,NA,1,1,NA,0,0,0,0,0,0,0,0,"2","3","1","3",2,2,2,4,"2",3,NA
"6154","Persistence",NA,NA,6,NA,1,0,NA,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6155","Pushout",48.6,41.41,2,NA,1,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6156","Pushout",47.75,46.78,2,NA,0,1,NA,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6157","Pushout",52.52,44.62,4,NA,1,0,NA,0,0,0,0,0,1,0,0,"2","1","2","2",3,2,3,3,"1",1,NA
"6158","Pushout",NA,NA,1,NA,0,0,NA,0,0,0,0,0,1,0,0,"2","2","2",NA,NA,NA,NA,NA,"2",NA,NA
"6159","Pushout",39.72,30.65,5,NA,1,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6160","Pushout",NA,NA,3,NA,1,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6161","Pushout",36.41,46.83,1,NA,1,0,NA,0,0,0,0,0,0,0,0,"2","1","1","3",3,3,3,4,NA,3,NA
"6162","To",49.26,45.67,2,NA,1,1,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6163","Pushout",42.2,37.77,1,NA,0,0,NA,0,0,0,0,0,0,0,0,"2","3","1","2",2,3,3,5,"2",3,NA
"6164","Pushout",47.16,NA,1,NA,1,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6165","To",43.04,23.38,4,NA,0,1,NA,0,0,0,0,0,0,0,0,"1","5","2","2",2,2,3,4,"1",3,NA
"6166","Never",59.5,56.18,4,NA,1,1,NA,0,1,0,0,0,1,0,0,"2","2","2","3",3,3,3,5,"1",3,5
"6167","Never",57.91,64.27,4,18,1,0,2,0,0,0,0,0,0,0,0,"2","2","2","2",2,2,2,4,"2",3,5
"6168","Pushout",51.05,38.33,1,NA,1,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6169","Pushout",56.82,44.62,4,NA,1,0,NA,0,0,0,0,0,0,0,0,"2","1","3","2",2,2,2,3,"2",3,NA
"6170","Pushout",NA,NA,2,NA,1,0,NA,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"6171","Pushout",55.16,43.9,3,NA,1,1,NA,0,0,0,0,0,0,0,0,"2","2","1","2",4,3,4,4,"2",2,NA
"6172","Pushout",NA,NA,5,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6173","Pushout",NA,NA,1,NA,0,0,NA,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6174","Pushout",66.29,50.34,5,NA,1,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6175","Pushout",47.75,64.91,4,NA,1,0,2,0,1,0,0,0,1,0,0,"2","5","2","3",3,3,3,5,"1",3,6
"6176","Pushout",50.68,51.18,2,NA,1,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6177","Pushout",54.43,33.75,3,NA,1,0,NA,0,1,0,0,0,1,0,0,"2","1","3","3",3,3,4,4,"3",2,NA
"6178","Pushout",46.79,34.71,2,NA,1,1,NA,0,0,1,0,0,0,0,0,"2","1","3","1",3,2,4,4,"3",2,NA
"6179","Pushout",NA,NA,1,NA,0,1,NA,0,0,0,0,0,0,0,0,"2","3","2","2",3,2,4,3,"1",3,NA
"6180","Pushout",41.15,22.42,1,NA,0,0,NA,0,0,0,0,0,0,0,0,"2","5","3","1",3,NA,2,4,"1",NA,NA
"6181","Pushout",44.98,19.27,1,NA,1,0,NA,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6182","Never",62.59,47.8,4,NA,1,0,1,1,1,0,0,1,0,0,0,"2","4","3","3",2,3,2,3,"1",4,5
"6183","Never",50.51,51.95,5,NA,1,0,NA,1,1,0,0,0,1,0,0,"2","2","3","1",1,1,3,4,"3",1,7
"6184","Persistence",56.82,38.73,4,NA,1,1,NA,0,1,1,0,0,0,0,0,"2","2","1","2",2,2,2,4,"1",2,4
"6185","Pushout",51.78,42.61,1,NA,1,0,NA,0,0,0,0,0,1,0,0,"2","2","2",NA,NA,NA,NA,NA,"1",NA,4
"6186","Pushout",46.81,47.46,2,NA,NA,1,NA,0,0,0,0,0,0,0,0,"2","5","2","3",2,3,4,5,"2",3,NA
"6187","Pushout",36.53,36,1,NA,1,1,NA,0,0,0,0,0,0,0,0,"2","1","3","2",1,2,1,2,"1",4,NA
"6188","Pushout",43.32,40.04,2,NA,1,0,NA,0,0,0,0,0,0,0,0,"2","5","2","2",2,1,3,3,"1",2,6
"6189","Pushout",54.5,35.42,4,NA,1,0,NA,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6190","To",62.59,44.62,5,NA,1,1,NA,0,0,0,0,0,0,0,0,"1","2","2","2",2,2,2,3,"3",2,NA
"6191","Pushout",43.02,49.53,1,NA,1,0,2,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"6192","Pushout",NA,37.17,1,NA,1,0,NA,0,0,0,0,0,0,0,0,"2","4","3","1",1,1,1,4,"1",2,NA
"6193","Pushout",51.78,44.26,4,NA,1,0,NA,0,0,0,0,0,0,0,0,"2","1","1","4",2,3,3,5,"2",4,NA
"6194","Pushout",39.72,41.5,1,NA,1,1,NA,0,0,0,0,0,0,0,0,"2","6","2","4",1,2,4,6,NA,2,5
"6195","Pushout",57.91,47.39,4,NA,1,0,NA,0,0,0,0,0,0,0,0,"2","2","1","2",3,2,3,5,"2",3,NA
"6196","Never",59.35,56.28,5,NA,1,0,NA,1,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6197","Pushout",49.11,44.16,1,NA,1,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6198","To",42.2,31.52,3,NA,0,1,NA,0,0,0,0,0,0,0,0,"2","2","2","2",2,NA,4,3,"1",3,NA
"6199","Pushout",NA,NA,2,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6200","Pushout",49.06,41.34,2,NA,1,0,NA,0,1,0,0,1,0,0,0,"3","2","3","2",3,2,2,2,"2",3,4
"6201","Pushout",61.82,70.93,3,NA,0,0,NA,0,0,0,0,0,0,0,0,"2","2","2","4",4,4,3,5,"2",2,NA
"6202","Pushout",55.83,54.02,4,NA,1,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6203","Persistence",56.82,60.72,3,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"6204","Never",61.65,59.78,3,18,1,0,2,0,0,0,0,0,1,0,0,"2","5","1","3",2,3,3,5,"3",3,7
"6205","Never",50.68,40.51,4,18,1,0,2,0,1,0,0,0,0,0,0,"2","5","1","3",1,3,2,3,"1",3,5
"6206","To",52.52,39.14,5,18,0,0,2,0,1,1,0,0,0,0,0,NA,NA,"2","3",1,2,2,4,"2",2,4
"6207","Persistence",54.43,54.08,4,18,1,0,2,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"6208","Persistence",45.41,44.62,2,18,1,1,2,1,1,0,0,0,0,0,0,"2","1","3","2",3,NA,1,4,"1",3,4
"6209","Pushout",51.64,48.75,1,18,1,0,2,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6210","Pushout",43.02,46.57,3,18,0,0,2,1,0,0,0,0,1,0,0,"2","1","3","2",2,2,2,3,"2",3,4
"6211","Pushout",45.41,32.8,4,18,1,1,1,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"6212","Pushout",36.53,28.39,1,18,0,0,2,0,1,0,0,0,1,0,0,"2","1","3","1",1,2,1,3,"1",1,5
"6213","Never",NA,NA,5,20,1,0,2,1,1,1,0,0,0,0,0,"2","1","2","2",3,3,3,4,"2",3,8
"6214","Never",NA,NA,5,18,1,0,2,0,0,0,0,0,0,0,0,"2","1","2","2",2,2,NA,1,"1",3,7
"6215","Persistence",NA,NA,5,18,0,0,1,1,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"6216","Persistence",46.15,60.55,5,19,1,1,2,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6217","Pushout",NA,NA,1,19,0,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6218","Never",70.79,46.83,5,19,1,0,2,0,0,0,0,0,0,0,0,"2","1","1","3",2,3,3,4,"2",3,4
"6219","Never",50.68,33.99,4,18,1,0,2,0,1,1,0,0,0,0,0,"2","1","1","2",2,2,2,3,"2",2,8
"6220","Persistence",48.13,35.42,4,19,1,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"6221","Persistence",51.27,47.66,2,18,1,0,2,0,0,1,0,0,0,0,0,"2","1","2","2",3,2,3,5,"2",3,4
"6222","Never",48.42,45.4,4,18,0,0,2,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6223","Never",61.67,52.02,5,19,0,0,2,0,1,0,0,1,0,0,0,"2","2","2","3",3,4,3,5,"2",3,7
"6224","Never",57.91,49.68,4,18,NA,1,2,0,0,0,0,0,0,0,0,"3","4","3","2",3,2,4,3,NA,2,4
"6225","Never",NA,NA,3,19,1,1,2,0,1,0,0,0,0,0,0,"2","1","1","2",2,3,3,1,"1",3,4
"6226","Persistence",45.41,44.31,3,18,1,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"6227","Never",59.5,50.58,5,19,0,0,2,0,1,0,1,0,0,0,0,"2","1","1","3",3,3,3,5,"2",3,5
"6228","Pushout",52.07,70.93,2,18,1,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6229","Never",70.79,60.68,5,19,1,1,2,1,0,0,0,0,0,0,0,"2","4","1","4",3,3,2,4,"2",3,7
"6230","Pushout",50,36.77,3,18,1,1,2,0,0,1,0,0,0,0,0,"1","1","3","2",2,2,3,4,"1",3,5
"6231","Pushout",48.19,43.77,2,18,0,0,2,0,1,1,0,0,0,0,0,"2","1","1","2",2,3,3,5,"1",3,4
"6232","Persistence",47.16,44.36,2,18,1,0,2,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"6233","Pushout",47.75,19.27,2,18,1,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6234","Never",48.46,47.62,4,19,1,0,2,0,0,0,0,0,0,0,0,"2","1","1","4",4,3,2,6,"2",4,5
"6235","Never",49.06,59.78,4,18,1,0,2,0,1,0,0,0,1,0,0,"1","1","3","2",3,3,3,4,"3",2,5
"6236","To",43.02,46.04,2,18,1,0,2,0,0,0,0,0,0,0,0,"2","1","2","3",NA,NA,NA,4,"1",3,5
"6237","Pushout",NA,NA,3,18,0,0,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"6238","Pushout",38.46,38.29,1,18,1,0,2,0,0,0,0,0,0,0,0,"2","3","3","1",NA,1,1,2,"1",NA,4
"6239","Pushout",NA,NA,2,18,0,0,1,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6240","Pushout",49.06,49.93,1,18,1,1,2,1,0,0,0,0,0,0,0,"2","4","3","2",2,3,3,5,"2",3,5
"6241","Pushout",46.81,NA,2,19,1,0,2,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6242","Pushout",NA,NA,2,18,1,0,2,1,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"6243","Pushout",70.79,70.93,4,19,1,0,2,1,0,0,0,0,0,0,0,"2","6","1","3",2,2,2,4,"2",2,9
"6244","Pushout",57.01,59.1,3,19,1,0,1,0,1,1,0,0,0,0,0,"2","1","2","4",4,4,4,4,"2",4,1
"6245","Never",50.67,46.28,4,19,1,1,2,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"6246","Never",NA,NA,4,18,1,0,2,0,0,1,0,0,0,0,0,"2","4","3","3",2,2,2,5,"2",3,7
"6247","Never",52.52,44.62,3,18,1,0,2,0,0,1,0,0,0,0,0,"2","2","1","3",3,3,3,5,"1",3,7
"6248","Pushout",46.92,41.17,1,18,0,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"6249","Pushout",47.16,43.77,2,18,1,0,2,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6250","Pushout",38.46,30.68,1,19,1,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6251","Never",55.16,40.87,4,18,1,1,2,0,1,0,0,0,0,0,0,"2","1","2","3",1,NA,3,5,"2",3,5
"6252","Never",60.39,55.88,4,18,1,0,2,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"6253","Pushout",45.56,37.26,1,19,0,0,2,0,0,0,0,0,1,0,0,"5","5","3","2",2,2,3,4,"1",3,1
"6254","Pushout",60.27,45.57,5,18,1,1,2,0,1,0,0,0,1,0,0,"2","2","1","3",3,4,4,5,"3",3,5
"6255","Persistence",56.13,41.91,5,18,1,0,2,0,1,0,0,0,0,0,0,"2","1","1","2",2,2,1,4,"2",3,5
"6256","Pushout",39.72,43.77,1,19,1,1,2,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
